SatCatId,ObjectId,ObjectName,LaunchDate,LaunchYear,LaunchSite,LaunchSiteCountry,LaunchVehicle,Status,StatusCode,OrbitClassEstimated,OrbitalPeriod,DecayDate,OwnerCode,Owner,Inclination,UseType,Purpose,LaunchMass,DryMass,ExpLifetime,UcsData,LaunchVehicleClass
2258,1966-058A,EXPLORER 33 (AIMP-D),1966-07-01,1966,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,38792.36,-1.0,US,USA,24.14,,,-1.0,,-1.0,0,
2389,1966-070A,OV3-3,1966-08-04,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,108.51,-1.0,US,USA,81.33,,,-1.0,,-1.0,0,
2401,1966-076A,OPS 2366 (TRANSIT 14),1966-08-18,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,106.37,-1.0,US,USA,88.86,,,-1.0,,-1.0,0,
2403,1966-077A,OPS 0856,1966-08-19,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,167.47,-1.0,US,USA,90.33,,,-1.0,,-1.0,0,
2411,1966-077B,SECOR 7 (EGRS 7),1966-08-19,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,167.52,-1.0,US,USA,90.33,,,-1.0,,-1.0,0,
2412,1966-077C,ERS 15,1966-08-19,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,167.62,-1.0,US,USA,90.33,,,-1.0,,-1.0,0,
2418,1966-082A,OPS 6026 (DMSP 4A F1),1966-09-16,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,99.78,-1.0,US,USA,98.27,,,-1.0,,-1.0,0,
2435,1966-087A,ESSA 3 (TOS-A),1966-10-02,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,114.57,-1.0,US,USA,101.08,,,-1.0,,-1.0,0,
2481,1966-089A,OPS 1920,1966-10-05,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,167.59,-1.0,US,USA,89.82,,,-1.0,,-1.0,0,
2514,1966-096A,INTELSAT 2-F1,1966-10-26,1966,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,718.0,-1.0,ITSO,INTELSAT,16.96,,,-1.0,,-1.0,0,
2520,1966-089B,SECOR 8 (EGRS 8),1966-10-05,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,167.66,-1.0,US,USA,89.82,,,-1.0,,-1.0,0,
2608,1966-110A,ATS 1,1966-12-07,1966,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1435.48,-1.0,US,USA,3.53,,,-1.0,,-1.0,0,
2610,1966-111A,OV1-9,1966-12-11,1966,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,138.62,-1.0,US,USA,99.11,,,-1.0,,-1.0,0,
2639,1967-001A,INTELSAT 2-F2,1967-01-11,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1437.8,-1.0,ITSO,INTELSAT,1.78,,,-1.0,,-1.0,0,
2645,1967-003A,OPS 9321 (IDSCS 8),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1329.44,-1.0,US,USA,7.27,,,-1.0,,-1.0,0,
2649,1967-003B,OPS 9322 (IDSCS 9),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1329.87,-1.0,US,USA,7.23,,,-1.0,,-1.0,0,
2650,1967-003C,OPS 9323 (IDSCS 10),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1330.61,-1.0,US,USA,7.22,,,-1.0,,-1.0,0,
2651,1967-003D,OPS 9324 (IDSCS 11),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1332.03,-1.0,US,USA,7.18,,,-1.0,,-1.0,0,
2652,1967-003E,OPS 9325 (IDSCS 12),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1334.04,-1.0,US,USA,7.17,,,-1.0,,-1.0,0,
2653,1967-003F,OPS 9326 (IDSCS 13),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1336.45,-1.0,US,USA,7.08,,,-1.0,,-1.0,0,
2654,1967-003G,OPS 9327 (IDSCS 14),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1339.39,-1.0,US,USA,7.04,,,-1.0,,-1.0,0,
2655,1967-003H,OPS 9328 (IDSCS 15),1967-01-18,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1342.9,-1.0,US,USA,6.93,,,-1.0,,-1.0,0,
2657,1967-006A,ESSA 4 (TOS-B),1967-01-26,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,113.4,-1.0,US,USA,102.06,,,-1.0,,-1.0,0,
2669,1967-010A,OPS 6073 (DMSP 4A F2),1967-02-08,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.85,-1.0,US,USA,99.06,,,-1.0,,-1.0,0,
2674,1967-011A,DIADEME 1,1967-02-08,1967,"Hammaguira Space Track Range, Algeria",Algeria,,Inactive,UNK,LEO,98.17,-1.0,FR,France,39.92,,,-1.0,,-1.0,0,
2680,1967-014A,DIADEME 2,1967-02-15,1967,"Hammaguira Space Track Range, Algeria",Algeria,,Inactive,UNK,LEO,107.43,-1.0,FR,France,39.44,,,-1.0,,-1.0,0,
2717,1967-026A,INTELSAT 2-F3,1967-03-23,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.24,-1.0,ITSO,INTELSAT,2.66,,,-1.0,,-1.0,0,
2754,1967-034A,OPS 0100 (TRANSIT 15),1967-04-14,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,106.1,-1.0,US,USA,90.22,,,-1.0,,-1.0,0,
2757,1967-036A,ESSA 5,1967-04-20,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,113.52,-1.0,US,USA,101.93,,,-1.0,,-1.0,0,
2765,1967-040A,OPS 6638 (VELA 7),1967-04-28,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,6697.76,-1.0,US,USA,37.24,,,-1.0,,-1.0,0,
2766,1967-040B,OPS 6679 (VELA 8),1967-04-28,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,6769.05,-1.0,US,USA,33.23,,,-1.0,,-1.0,0,
2767,1967-040C,ERS 18,1967-04-28,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,2831.24,-1.0,US,USA,35.17,,,-1.0,,-1.0,0,
2768,1967-040D,ERS 20 (OV5-3),1967-04-28,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,2830.97,-1.0,US,USA,35.12,,,-1.0,,-1.0,0,
2769,1967-040E,ERS 27 (OV5-1),1967-04-28,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,2826.75,-1.0,US,USA,37.51,,,-1.0,,-1.0,0,
2801,1967-045A,COSMOS 158,1967-05-15,1967,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,100.22,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
2807,1967-048A,OPS 7218 (TRANSIT 16),1967-05-18,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,106.62,-1.0,US,USA,89.68,,,-1.0,,-1.0,0,
2826,1967-053A,OPS 5712 (P/L 160),1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Active,+,LEO,98.31,-1.0,US,USA,69.92,,,-1.0,,-1.0,0,
2828,1967-053C,GGSE 4,1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.01,-1.0,US,USA,69.97,,,-1.0,,-1.0,0,
2834,1967-053D,GGSE 5,1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.15,-1.0,US,USA,69.97,,,-1.0,,-1.0,0,
2847,1967-053E,TIMATION 1,1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,102.67,-1.0,US,USA,69.97,,,-1.0,,-1.0,0,
2861,1967-065A,SECOR 9 (EGRS 9),1967-06-29,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,172.11,-1.0,US,USA,90.01,,,-1.0,,-1.0,0,
2862,1967-066A,OPS 9331 (IDSCS 16),1967-07-01,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1309.62,-1.0,US,USA,1.58,,,-1.0,,-1.0,0,
2863,1967-066B,OPS 9332 (IDSCS 17),1967-07-01,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1310.32,-1.0,US,USA,1.56,,,-1.0,,-1.0,0,
2864,1967-066C,OPS 9333 (IDSCS 18),1967-07-01,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1311.63,-1.0,US,USA,1.51,,,-1.0,,-1.0,0,
2865,1967-066D,OPS 9334 (IDSCS 19),1967-07-01,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1313.58,-1.0,US,USA,1.44,,,-1.0,,-1.0,0,
2866,1967-066E,LES-5,1967-07-01,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Active,P,MEO,1315.96,-1.0,US,USA,1.35,,,-1.0,,-1.0,0,
2867,1967-066F,DODGE 1,1967-07-01,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,MEO,1319.07,-1.0,US,USA,1.24,,,-1.0,,-1.0,0,
2872,1967-053F,SURCAL 159,1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Active,+,LEO,102.9,-1.0,US,USA,69.97,,,-1.0,,-1.0,0,
2873,1967-053G,OPS 5712 (P/L 152),1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,102.98,-1.0,US,USA,69.97,,,-1.0,,-1.0,0,
2874,1967-053H,OPS 5712 (P/L 153),1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Active,+,LEO,103.1,-1.0,US,USA,69.97,,,-1.0,,-1.0,0,
2876,1967-065B,AURORA 1,1967-06-29,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,172.13,-1.0,US,USA,90.01,,,-1.0,,-1.0,0,
2909,1967-053J,SURCAL 150B,1967-05-31,1967,"Air Force Western Test Range, California, USA",USA,,Active,+,LEO,96.32,-1.0,US,USA,69.93,,,-1.0,,-1.0,0,
2920,1967-080A,OPS 7202 (DMSP 4A F3),1967-08-23,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,101.76,-1.0,US,USA,98.65,,,-1.0,,-1.0,0,
2965,1967-092A,OPS 4947 (TRANSIT 17),1967-09-25,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,106.4,-1.0,US,USA,89.24,,,-1.0,,-1.0,0,
2969,1967-094A,INTELSAT 2-F4,1967-09-28,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1437.29,-1.0,ITSO,INTELSAT,2.61,,,-1.0,,-1.0,0,
2980,1967-096A,OPS 1264 (DMSP 4A F4),1967-10-11,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,98.51,-1.0,US,USA,99.24,,,-1.0,,-1.0,0,
3029,1967-111A,ATS 3,1967-11-05,1967,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.1,-1.0,US,USA,1.7,,,-1.0,,-1.0,0,
3035,1967-114A,ESSA 6 (TOS-D),1967-11-10,1967,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,114.81,-1.0,US,USA,102.02,,,-1.0,,-1.0,0,
3047,1967-116A,COSMOS 192,1967-11-23,1967,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,98.84,-1.0,CIS,Russia/USSR,74.01,,,-1.0,,-1.0,0,
3081,1967-127A,COSMOS 198,1967-12-27,1967,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.35,-1.0,CIS,Russia/USSR,65.14,,,-1.0,,-1.0,0,
3093,1968-002A,EXPLORER 36 (GEOS 2),1968-01-11,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,112.19,-1.0,US,USA,105.8,,,-1.0,,-1.0,0,
3129,1968-011A,COSMOS 203,1968-02-20,1968,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,109.23,-1.0,CIS,Russia/USSR,74.05,,,-1.0,,-1.0,0,
3133,1968-012A,OPS 7034 (TRANSIT 18),1968-03-02,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,106.55,-1.0,US,USA,90.02,,,-1.0,,-1.0,0,
3158,1968-023A,COSMOS 209,1968-03-22,1968,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,103.01,-1.0,CIS,Russia/USSR,65.33,,,-1.0,,-1.0,0,
3173,1968-026A,OV1-13,1968-04-06,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,198.45,-1.0,US,USA,99.95,,,-1.0,,-1.0,0,
3174,1968-026B,OV1-14,1968-04-06,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,206.72,-1.0,US,USA,100.0,,,-1.0,,-1.0,0,
3229,1968-040A,COSMOS 220,1968-05-07,1968,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,97.35,-1.0,CIS,Russia/USSR,74.03,,,-1.0,,-1.0,0,
3266,1968-042A,OPS 7869 (DMSP 4B F1),1968-05-23,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,101.72,-1.0,US,USA,98.58,,,-1.0,,-1.0,0,
3284,1968-050A,OPS 9341 (IDSCS 20),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1335.13,-1.0,US,USA,6.04,,,-1.0,,-1.0,0,
3285,1968-050B,OPS 9342 (IDSCS 21),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1335.57,-1.0,US,USA,6.06,,,-1.0,,-1.0,0,
3286,1968-050C,OPS 9343 (IDSCS 22),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1336.33,-1.0,US,USA,6.04,,,-1.0,,-1.0,0,
3287,1968-050D,OPS 9344 (IDSCS 23),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1337.78,-1.0,US,USA,6.0,,,-1.0,,-1.0,0,
3288,1968-050E,OPS 9345 (IDSCS 24),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1339.8,-1.0,US,USA,5.91,,,-1.0,,-1.0,0,
3289,1968-050F,OPS 9346 (IDSCS 25),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1342.19,-1.0,US,USA,5.88,,,-1.0,,-1.0,0,
3290,1968-050G,OPS 9347 (IDSCS 26),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1345.35,-1.0,US,USA,5.76,,,-1.0,,-1.0,0,
3291,1968-050H,OPS 9348 (IDSCS 27),1968-06-13,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,MEO,1348.72,-1.0,US,USA,5.7,,,-1.0,,-1.0,0,
3307,1968-055A,EXPLORER 38 (RAE-A),1968-07-04,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,224.11,-1.0,US,USA,120.84,,,-1.0,,-1.0,0,
3334,1968-063A,OPS 2222,1968-08-06,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1450.8,-1.0,US,USA,7.39,,,-1.0,,-1.0,0,
3338,1968-066B,EXPLORER 40 (INJUN 5),1968-08-08,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,117.71,-1.0,US,USA,80.66,,,-1.0,,-1.0,0,
3345,1968-069A,ESSA 7 (TOS-E),1968-08-16,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,114.92,-1.0,US,USA,101.47,,,-1.0,,-1.0,0,
3428,1968-081A,OV2-5,1968-09-26,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1417.92,-1.0,US,USA,1.1,,,-1.0,,-1.0,0,
3430,1968-081C,ERS 21 (OV5-4),1968-09-26,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1435.75,-1.0,US,USA,3.0,,,-1.0,,-1.0,0,
3431,1968-081D,LES-6,1968-09-26,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.49,-1.0,US,USA,1.1,,,-1.0,,-1.0,0,
3504,1968-091A,COSMOS 249,1968-10-20,1968,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,111.05,-1.0,CIS,Russia/USSR,62.36,,,-1.0,,-1.0,0,
3510,1968-092A,OPS 4078 (DMSP 4B F2),1968-10-23,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.85,-1.0,US,USA,98.51,,,-1.0,,-1.0,0,
3530,1968-097A,COSMOS 252,1968-11-01,1968,"Tyuratam Missile and Space Center, Kazakhstan(Also known as Baikonur Cosmodrome)",Kazakhstan,,Inactive,UNK,LEO,111.8,-1.0,CIS,Russia/USSR,62.33,,,-1.0,,-1.0,0,
3576,1968-106A,COSMOS 256,1968-11-30,1968,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,109.35,-1.0,CIS,Russia/USSR,74.05,,,-1.0,,-1.0,0,
3597,1968-110A,OAO 2,1968-12-07,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,LEO,99.53,-1.0,US,USA,34.99,,,-1.0,,-1.0,0,
3605,1968-112B,OPS 7684,1968-12-12,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,114.23,-1.0,US,USA,80.36,,,-1.0,,-1.0,0,
3615,1968-114A,ESSA 8 (TOS-F),1968-12-15,1968,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,114.63,-1.0,US,USA,101.62,,,-1.0,,-1.0,0,
3623,1968-116A,INTELSAT 3-F2,1968-12-19,1968,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,HEO,1596.55,-1.0,ITSO,INTELSAT,5.5,,,-1.0,,-1.0,0,
3669,1969-009A,ISIS 1,1969-01-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,127.42,-1.0,CA,Canada,88.45,,,-1.0,,-1.0,0,
3673,1969-010B,OPS 2644,1969-02-05,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,113.96,-1.0,US,USA,80.39,,,-1.0,,-1.0,0,
3674,1969-011A,INTELSAT 3-F3,1969-02-06,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,HEO,1695.49,-1.0,ITSO,INTELSAT,10.98,,,-1.0,,-1.0,0,
3691,1969-013A,OPS 0757 (TACSAT),1969-02-09,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1433.76,-1.0,US,USA,1.4,,,-1.0,,-1.0,0,
3764,1969-016A,ESSA 9 (TOS-G),1969-02-26,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,LEO,115.21,-1.0,US,USA,101.41,,,-1.0,,-1.0,0,
3818,1969-024A,COSMOS 272,1969-03-17,1969,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,109.26,-1.0,CIS,Russia/USSR,73.99,,,-1.0,,-1.0,0,
3825,1969-025C,OV1-19,1969-03-18,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,MEO,150.36,-1.0,US,USA,104.73,,,-1.0,,-1.0,0,
3889,1969-036A,OPS 3148,1969-04-13,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,,-1.0,-1.0,US,USA,-1.0,,,-1.0,,-1.0,0,
3890,1969-037A,NIMBUS 3,1969-04-14,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,107.25,-1.0,US,USA,99.78,,,-1.0,,-1.0,0,
3891,1969-037B,SECOR 13 (EGRS 13),1969-04-14,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,107.23,-1.0,US,USA,99.73,,,-1.0,,-1.0,0,
3947,1969-045A,INTELSAT 3-F4,1969-05-22,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,HEO,1599.2,-1.0,ITSO,INTELSAT,5.32,,,-1.0,,-1.0,0,
3950,1969-046A,ERS 29 (OV5-5),1969-05-23,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,3119.99,-1.0,US,USA,33.99,,,-1.0,,-1.0,0,
3951,1969-046B,ERS 26 (OV5-6),1969-05-23,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,3114.85,-1.0,US,USA,32.95,,,-1.0,,-1.0,0,
3952,1969-046C,OV5-9,1969-05-23,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,3114.97,-1.0,US,USA,32.93,,,-1.0,,-1.0,0,
3954,1969-046D,OPS 6909 (VELA 9),1969-05-23,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,6693.08,-1.0,US,USA,86.64,,,-1.0,,-1.0,0,
3955,1969-046E,OPS 6911 (VELA 10),1969-05-23,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,6736.64,-1.0,US,USA,34.31,,,-1.0,,-1.0,0,
4047,1969-062A,OPS 1127 (DMSP 4B F3),1969-07-23,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.75,-1.0,US,USA,98.5,,,-1.0,,-1.0,0,
4068,1969-069A,ATS 5,1969-08-12,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1447.34,-1.0,US,USA,1.42,,,-1.0,,-1.0,0,
4070,1969-070A,COSMOS 292,1969-08-13,1969,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,98.98,-1.0,CIS,Russia/USSR,74.05,,,-1.0,,-1.0,0,
4132,1969-082K,SOICAL [CONE],1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,100.74,-1.0,US,USA,69.99,,,-1.0,,-1.0,0,
4138,1969-091A,COSMOS 304,1969-10-21,1969,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,99.56,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
4168,1969-082H,TEMPSAT 2,1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.16,-1.0,US,USA,70.01,,,-1.0,,-1.0,0,
4221,1969-097A,AZUR (GRS A),1969-11-08,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,97.0,-1.0,GER,Germany,102.68,,,-1.0,,-1.0,0,
4237,1969-082E,OPS 7613 (P/L 4),1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.16,-1.0,US,USA,70.02,,,-1.0,,-1.0,0,
4247,1969-082F,OPS 7613 (P/L 5),1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.16,-1.0,US,USA,70.02,,,-1.0,,-1.0,0,
4250,1969-101A,SKYNET 1A,1969-11-22,1969,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.11,-1.0,UK,UK,1.05,,,-1.0,,-1.0,0,
4254,1969-103A,COSMOS 312,1969-11-24,1969,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,108.5,-1.0,CIS,Russia/USSR,74.02,,,-1.0,,-1.0,0,
4256,1969-082B,OPS 7613 (P/L 1),1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,102.94,-1.0,US,USA,70.01,,,-1.0,,-1.0,0,
4257,1969-082C,TIMATION 2,1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.14,-1.0,US,USA,70.02,,,-1.0,,-1.0,0,
4259,1969-082D,OPS 7613 (P/L 3),1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.23,-1.0,US,USA,70.01,,,-1.0,,-1.0,0,
4295,1969-082G,OPS 7613 (P/L 6),1969-09-30,1969,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,103.19,-1.0,US,USA,70.01,,,-1.0,,-1.0,0,
4297,1970-003A,INTELSAT 3-F6,1970-01-15,1970,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1452.2,-1.0,ITSO,INTELSAT,0.44,,,-1.0,,-1.0,0,
4320,1970-008A,ITOS 1 (TIROS M),1970-01-23,1970,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,115.01,-1.0,US,USA,101.46,,,-1.0,,-1.0,0,
4321,1970-008B,OSCAR 5 (AO-5),1970-01-23,1970,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,115.0,-1.0,AUS,Australia,101.36,,,-1.0,,-1.0,0,
4327,1970-009A,SERT 2,1970-02-04,1970,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,105.99,-1.0,US,USA,99.21,,,-1.0,,-1.0,0,
4331,1970-012A,OPS 0054 (DMSP 5A F1),1970-02-11,1970,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,100.42,-1.0,US,USA,98.95,,,-1.0,,-1.0,0,
4353,1970-021A,NATO 2A,1970-03-20,1970,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.2,-1.0,NATO,NATO,1.82,,,-1.0,,-1.0,0,
4362,1970-025A,NIMBUS 4,1970-04-08,1970,"Air Force Western Test Range, California, USA",USA,,Inactive,-,LEO,107.09,-1.0,US,USA,99.95,,,-1.0,,-1.0,0,
4363,1970-025B,TOPO 1,1970-04-08,1970,"Air Force Western Test Range, California, USA",USA,,Inactive,UNK,LEO,106.93,-1.0,US,USA,99.9,,,-1.0,,-1.0,0,
4366,1970-027A,OPS 7044 (VELA 12),1970-04-08,1970,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,6715.01,-1.0,US,USA,89.84,,,-1.0,,-1.0,0,
4368,1970-027B,OPS 7033 (VELA 11),1970-04-08,1970,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,UNK,HEO,6699.85,-1.0,US,USA,87.62,,,-1.0,,-1.0,0,
4369,1970-028A,COSMOS 332,1970-04-11,1970,"Plesetsk Missile and Space Complex, Russia",Russia,,Inactive,UNK,LEO,99.13,-1.0,CIS,Russia/USSR,74.04,,,-1.0,,-1.0,0,
4376,1970-032A,INTELSAT 3-F7,1970-04-23,1970,"Air Force Eastern Test Range, Florida, USA",USA,,Inactive,-,GSO,1436.03,-1.0,ITSO,INTELSAT,0.96,,,-1.0,,-1.0,0,
4382,1970-034A,DFH 1,1970-04-24,1970,"Jiuquan Space Center, PRC",PRC,,Inactive,UNK,LEO,109.74,-1.0,PRC,China,68.43,,,-1.0,,-1.0,0,
